Electric Vehicle Technology,EVL500,Electrochemical Energy Conversion and Storage Technologies,3,3-0-0,None,NA,Introduction - origin of energy conversion and storage systems and devices; fossil fuels; the carbon cycle; classification and key parameters of energy conversion and storage technologies; Electrochemical cell; Fuel Cell; PEM Fuel Cells; Solid oxide fuel cells; Electrochemical hydrogen production and storage; Rechargeable batteries and their Fundamental electrochemistry: Lithium batteries; Nickel metal hydride battery; Lead-acid battery; Li-ion batteries; Na-ion batteries; Solid state batteries and Redox flow batteries; Electrochemical double-layer capacitors and supercapacitors; Hybrid capacitors; Super Batteries; their characteristics; efficiency; ageing and application; Electrochemical Energy Storage - key parameters of battery cells; losses and an in-depth look into the processes happening in Lead-acid batteries; Li-ion batteries and Supercapacitors; Chemical Energy Storage - various aspects of (green) hydrogen and (green) methane production; Battery terminologies; Battery design parameters for several Electric Vehicles; Battery Architecture and Engineering; Manufacturing technologies of batteries; Sustainable design of batteries; Hybridization of battery; Battery applications for stationary and secondary use.
Electric Vehicle Technology,EVL501,Introduction of EV and HEV,2,2-0-0,None,EEL303 - 20%; EVL500 - 10%; EE503 - 15%,Introduction: Need for electrification and challenges; Past present and future of EV; Dynamics of automobile; EV sizing and placement; Architecture of Hybrid and Electric Vehicles: Types of xEV (BEV; PHEV; FCEV; strong and mild hybrid); IC engine for HEV; Series; parallel and series parallel hybrid; transmission in HEV; Design considerations: aerodynamics; rolling resistance; vehicle mass; transmission efficiency; Power electronics for Evs: DC/DC converters (Buck; boost; full bridge; flyback; DAB); Voltage source inverters - topology and PWM techniques; Multi level inverters; Energy storage systems: Li Ion batteries (characteristics; model; degradation); Fuel cell; Battery management systems; Supercapacitors; Electrical Machines and drives for Hybrid and Electric Vehicles: Induction machines; Permanent Magnet synchronous motor; Switched reluctance moto.
Electric Vehicle Technology,EVL502,EV Policies and Regulations,1,1-0-0,None,NA,Guidelines and Standards; Battery Electric Vehicles; Charging Infrastructure; Battery Charging/Swapping Stations; Demand-side Incentives for EV; Supply-side Incentives for EV; Development of Manufacturing EV Manufacturing Ecosystem; Recycling ecosystem - Battery and EVs.
Electric Vehicle Technology,EVL503,Motor Drives For EV,3,3-0-0,EEL101,NA,Motors Drives- An Introduction; Introduction of motor Drives; Choice of machine Drives for EV; Dynamics of Electrical Drives; Concept of Multi-quadrant and multi-Motor operation; Selection of motor power rating. DC Motor Drives for EV; DC motors and their performance; starting; braking; Transient analysis of various DC motor drives and speed control; Induction Motor Drives- for EV; Scalar control schemes for IM; Analysis; design and simulation of scalar control with slip compensation scheme; Principle of vector control of IM; Direct and Indirect vector control schemes; Principle of direct torque control; its analysis and simulation. BLDC and PMSM Drives for EV; Principle of operation of BLDC and PMSM; Flux weakening operation Torque-speed characteristics; Open loop control and close loop control for BLDC and PMSM motor drives.
Electric Vehicle Technology,EVL5xx,Energy Storage Technologies,3,3-0-0,None,EVL501 (10%),Introduction: Overview of electric vehicle market; Energy storage in power and transportation sectors for sustainable energy systems; scope; importance and opportunities in energy storage for EV. Mechanical energy storage technologies: Mechanical – Pumped hydro; compressed air; flywheel. Chemical energy storage technologies: Chemical – Hydrogen; methane; liquid hydrocarbons; concept of chemical storage of solar energy; application of chemical energy storage system; advantages and limitations of chemical energy storage; challenges; and future prospects. Thermal energy storage technologies: Thermal – heat pumps; hot water storage tank; solar thermal collector; application of phase change materials for heat storage. Batteries: Working principle of battery; primary and secondary (flow) batteries; battery performance evaluation methods; major battery chemistries and their voltages; Lithium based batteries; Lead-acid battery; Nickel-cadmium battery; Sodium-sulfur battery; Nickel metal hydride battery; Manufacturing technologies; Ragone plots. Fuel Cells: Operational principle of a fuel cell; types of fuel cells; hybrid fuel cell-battery systems. Battery storage systems for EVs: Sizing of EV batteries; Energy density; Amp hour density; energy efficiency; Cost; Operating temperature; number of life cycles; recharge and self-discharge rates and commercial availability. Battery management system: Objectives of the BMS; Discharging/Charging control; State-of-Charge determination; State-of-Health determination; Cell balancing; BMS topologies; battery design for transportation; mechanical design and packaging of battery packs for electric vehicles; overview of chargers for electric vehicles; charging optimization methods; recycling of batteries from electric vehicles. Other electrical storage systems: Supercapacitors: Working principle of supercapacitor; types of supercapacitors; cycling and performance characteristics. Superconducting magnetic energy storage. Special topics: Latest research papers on batteries for EVs; BMS; innovative storage technologies; energy storage systems for renewable-powered EV charging.
Electric Vehicle Technology,EVL600,Battery Chemistry-Components and Manufacturing,3,3-0-0,EVL500,NA,Introduction to Battery materials; Battery chemistries and Battery components; Comparison between different battery chemistry w.r.t. specific power; specific energy; safety; lifespan; performance; cost etc ; Mechanism of metal-ion transport; change in oxidation-reduction state and structural features; Charge balancing during charging and discharging of the metal-ion battery; Different electrode materials for Liion; Li-S; Na-ion and K-ion batteries ; State of the art cathode and anode electrode materials ; Limits and demerits of the Cathode and Anode materials in different battery chemistries ; Synthetic methodologies of cathode and anode materials; Selection criteria for electrolytes; separator; conductive additives; binder; current collector and other components of the battery ; State of the art for the electrode manufacturing technologies including wet and advanced dry electrode technologies; In depth understanding of key electrode processing steps and key battery assembly stages; Manufacturing or processing constraints ; Manufacturing of batteries of different formats including Coin cell; Pouch cell; Prismatic cell; cylindrical battery; Hexagonal prism battery; Tab-less battery etc.; Different testing protocols and battery terminologies such as Capacity; Cycle life; SOH; SOC; SOD; DOD; DOC; BMS; C-rate; Ragone plots; Energy density; Power density; Volumetric capacity etc.; Factors influencing the performance of batteries like temperature; cycling speed; voltage etc. 
Physics,PHL101,Physics for Engineers,4,3-1-0,None,NA,Mechanics -generalized coordinates; Lagrangian and Hamiltonian formulation; simple; damped; forced –oscillations; Optics -interference; diffraction; polarization; LASER; Electromagnetism -Maxwell equation; dielectrics; metals; theory of radiation; Modern physics –atomic structure; quantum mechanics; photoelectric effect; relativity; nuclear physics; Astrophysics -Kepler’s problem; stars; white-dwarfs; neutron stars; black holes; geometry of the universe; Materials property -electrical; thermal; magnetic; mechanical properties.
Physics,PHP102,Physics Lab,1.5,0-0-3,None,NA,Error Analysis; Newton rings; Bandgap of a semiconductor; Characteristics of a n-p-n transistor; Hall effect; Diffraction; Stefan’s law and Zener diode; Cathode Ray Oscilloscope; Gouy’s method: Measurement of the magnetic susceptibility.
Physics,PHL403,Mathematical Physics,3,3-0-0,None,NA,Vector space; orthogonality; matrices; Cayley-Hamilton Theorem; eigenvalues; eigenvectors. Complex variable; Singularities; Taylor and Laurent series; residue theorem; contour integration; Fourier series; Fourier transformation; Laplace transformation. Special function: Gamma; Hermite; Bessel; Legendre; Laguerre and Green functions; Introduction of tensor and group theory; representation of O(N); SU(N).
Physics,PHL404,Electronics,3,3-0-0,None,NA,Network theorems and related theories of electronic circuits/devices; application to simple circuits; p-n junction devices; diode; transistors; biasing schemes; small signal amplifiers; feedback; oscillators. Power supply; wave shaping circuits; Bipolar junction transistor: configurations; small signal amplifier; oscillators; JFET and MOSFET: characteristics; small signal amplifier. OP-AMP: Differential amplifiers; Op-Amp (741) circuits (amplifiers; scalar; adder; subtractors; comparator; logarithmic amplifiers; etc.); Number systems and their inter-conversion; Boolean algebra; Logic gates; De-Morgan's theorem. Logic Families: TTL; MOS and CMOS; Combinational Circuits: Adders; subtractors; Encoder; etc.; Sequential Circuits: Flip-flops; Registers; Counters; Memories; A/D and D/A conversion Microprocessor and microcontroller basics. 
Physics,PHL501,Classical Mechanics,3,3-0-0,None,NA,Review of Newtonian mechanics; Lagrangian mechanics; generalized coordinates; constraints; principle of virtual work. Lagrange’s equation; calculus of variations; central forces; collisions; scattering small oscillations; anharmonic oscillators. perturbation theory; forced oscillators. Hamilton’s equations; phase space & phase trajectories; canonical transformations; Poisson brackets. HamiltonJacobi theory; rigid body dynamics; nonlinear dynamics; Special Theory of Relativity: Relativistic Kinematics; Mass Energy equivalence; Continuous System.
Physics,PHL502,Quantum Mechanics,3,3-0-0,None,PHLXXX; Physics for engineer (5%),Origins of quantum theory; Schrödinger equation; wave mechanics; one and three-dimensional problems; Harmonic and other potentials; hydrogen atom; general treatment of angular momentum; spin. Time Independent Perturbation Theory; Variational Methods; WKB Approximation Method; Time Dependent Perturbation Theory; Fermi’s Golden Rule. Scattering Theory: Scattering Amplitude and Cross Section. Born Approximation; Partial Wave Analysis; Optical Theorem; Hard-Sphere Scattering; Resonance Scattering from a Square Well Potential.
Physics,PHL505,Electrodynamics,3,3-0-0,None,NA,Vector Analysis; Electrostatics: Coulomb’s law; Electric Field; Gauss’s law; Electric Potential; Poisson’s and Laplace equations; Boundary conditions; Work and Energy in Electrostatics; Conductors; Multipole expansion. Electric field in matter: Dielectrics; Polarization and Bound charge; Electric Susceptibility and Permittivity. Magnetostatics: Lorentz force; Biot-Savart law; Ampere’s law; Magnetic Vector potential; Boundary conditions; Multipole expansion. Magnetic field in matter: Magnetic materials; Magnetization and Bound currents; Ampere law in magnetized materials; Magnetic Susceptibility and Permeability. Electrodynamics: Faraday’s law; Self and mutual inductance. Maxwell's equations. Conservation laws: Continuity equation; Poynting theorem. Electromagnetic waves: Wave equations; Energy and momentum of Electromagnetic waves; Propagation in linear media; Reflection and transmission of Electromagnetic waves; Electromagnetic waves in conductor. Potentials and Field: Scalar and vector potential; Gauge transformations; Coulomb and Lorentz gauges.
Physics,PHP506,Electronics Laboratory,3,0-0-6,None,NA,P-N junction diode characteristics; Study of diode circuit and power supply; Special diode (SCR and TRIAC) characteristics. Bipolar junction transistor (BJT) - characteristics; JFET characteristics; MOSFET characteristics; Study of Logic gates; Study of De Morgan’s Laws. Applications of Operational Amplifier.
Physics,PHL507,Statistical Mechanics,3,3-0-0,None,NA,Classical Statistical Mechanics: Postulate of classical statistical mechanics; Liouville’s theorem; micro canonical ensemble; Derivation of equipartition theorem; classical ideal gas; Gibb’s Paradox. Canonical ensemble and energy fluctuation; grand canonical ensemble and density fluctuation; Equivalence of canonical and grand canonical ensemble. Quantum Statistical Mechanics: The density matrix; ensembles in quantum statistical mechanics; Ideal gas in micro-canonical and grand canonical ensembles; Equation of state for ideal Fermi gas; Theory of white dwarf stars. Ideal Bose Gas; Photons and Planck’s law; Phonons; Bose-Einstein condensation; Phase Transition: Thermodynamic description of phase transitions; phase transitions of second kind; Discontinuity of specific heat; change in symmetry in a phase transition of second kind. Ising model: Definition of Ising model; One Dimensional Ising model; Ideal Bose Gas; Photons and Planck’s law Phonons; Bose- Einstein condensation; Thermodynamics description of phase transitions; phase transitions of second kind; Discontinuity of specific heat; change in symmetry in a phase transition of second kind.
Physics,PHL508,Solid State Physics,3,3-0-0,None,NA,Crystal structure: Miller indices and reciprocal lattice; Bragg and von Laue diffraction; structure factor; Lattice vibration and thermal properties: harmonic approximation; monatomic and diatomic lattices; Brillouin zone; density of states; acoustic and optical modes; phonons; crystal momentum; Debye model of specific heat; thermal expansion; thermal conductivity. Free electron theory: Fermi gas; specific heat; Ohm’s law; magnetoresistance; thermal conductivity; Band theory: Bloch theorem; nearly free electron model; motion of electron in energy bands; effective mass; Semiconductor: Intrinsic and extrinsic semiconductors; mobility and electrical conductivity; Fermi level; Hall effect. Magnetism: Diamagnetism; Hund’s rules; Lande g-factor; quantum theory of paramagnetism; Pauli paramagnetism; exchange interaction; ferromagnetism; hysteresis; Superconductivity: Meissner effect; London equations; type-I and type-II superconductors; Ginzburg-Landau theory; outlines of BCS theory.
Physics,PHL509,Nuclear and Particle Physics,3,3-0-0,None,NA,Ground state of Deuteron; Mesons and nuclear force field (Field theory of Nuclear forces); Liquid drop model and Weissacker’s mass formula; Shell model of the nucleus; Fermi gas model Single particle shell model; Collective model of nucleus; rotational motion of the nucleus; vibration of spherical Nuclei; Description of nuclear Reactions; Q-value; derivation of elastic and reaction cross section; description by partial wave analysis; Resonances; Breit-winger one level formula; Accelerators and Detectors. The Standard model of particle physics; particle classification; Spin and parity determination; Isospin; strangeness; hypercharge; and baryon number; lepton number; Gell-Mann-Nishijima Scheme; Quarks in hadrons: Meson and baryon octet; Elementary ideas of SU(3) symmetry; charmonium; charmed mesons and B mesons; Quark spin and colour.
Physics,PHL510,Atomic and Molecular Physics,3,3-0-0,None,NA,Review of one and two-electron atoms; Many electron atoms: central field approximation; ThomasFermi model; Hartree-Fock and self-consistent field methods; Hund's rule; L-S and j-j coupling; Equivalent and nonequivalent electrons; Spectroscopic terms; Lande interval rule. Interaction with Electromagnetic fields: Zeeman; Paschen Back and Stark effects; Hyperfine structure and isotope shift; selection rules; Lamb shift; Molecular spectra: rotational; vibrational; electronic; Raman and Infra-red spectra of diatomic molecules; Hund's rule; Frank–Condon principle. Molecular structure: molecular potential; Born-Oppenheimer approximation; diatomic molecules; electronic angular momenta; Modern developments: optical cooling and trapping of atoms; Bose- Einstein condensation; Introduction of LASER physics.
Physics,PHP511,General Physics Laboratory,3,0-0-6,None,NA,Gamma Ray spectrometer; GM Counter; Frank Hertz Experiment. Optical Fiber characterization; Michelson Interferometer. Zeeman effect; Magnetic Hysterisis loop; Electron Spin resonance. Magnetoresistance using Four Probe Method. Confocal Raman Spectrometer-1; Confocal Raman Spectrometer-2.
Physics,PHL601,Computational Physics,3,3-0-0,None,NA,C Programming language: Algorithms; flow charts; constants; expressions; conditional statements; loops; arrays; logical expressions; control statements; functions; structures; pointers; bit operation; files in C. Solving problems using C programming. Numerical Analysis: Interpolation by Lagrange method; Numerical solution of simple algebraic equation by Newton- Raphson method; Least Square fit using rational functions. Numerical integration: Trapezoidal method; Simpson's method; Romberg integration; Gauss quadrature method; Eigenvalues and eigenvectors of a matrix; Solution of linear homogeneous equations; Trace of a matrix; Matrix inversion; Solution of ordinary differential equation by Runge-Kutta Method; Introductory Monte Carlo techniques.
Physics,PHL602,Astrophysics and Cosmology,3,3-0-0,None,PH660 (10%),Astrophysics: basics; spectra; radiative transfer; stars; end-states of stars (white dwarfs; Chandrasekhar's mass limit; neutron stars; supernovae; black holes); quasars; gamma ray bursts; astrophysical fluids& plasmas; applications to stars/galaxies and the Universe. Einstein’s relativity: special relativity; equivalence principle; basics of general relativity. Cosmology: redshift; FRLW models of the Universe; expansion; Hubble's law; the early Universe; bigbang model; inflation; nucleosynthesis; matter and radiation dominated era. Dark matter; dark energy; cosmic microwave background; baryon acoustic oscillations; formation of galaxies and stars; current forefront of research; supermassive black holes; first stars; epoch of reionization; 21 cm cosmology; N-body simulations.
Physics,PHL604,Particle Physics,3,3-0-0,None,NA,The Standard model of particle physics; particle classification; fermions and bosons; lepton flavors; quark flavors; electromagnetic; weak and strong processes; Spin and parity determination; lsospin; strangeness; hypercharge; and baryon number; lepton number; Gell- Mann-Nishijima Scheme. Quarks in hadrons: Meson and baryon octet; Elementary ideas of SU(3) symmetry; charmonium; charmed mesons and B mesons; Quark spin and colour. Dirac equation; scattering processes of spin1/2 particles (Feynmans rules as thumb rule). Propagators Current-current interactions; weak interaction; Fermi theory Gauge symmetries; spontaneous symmetry breaking; Higgs mechanism Electroweak interaction; Glashow-SalamWeinberg model Introduction to QCD; structure of hadrons (form factors; structure functions); parton model; Deep inelastic scattering.
Physics,PHL607,Experimental and Measurement Techniques,3,3-0-0,None,NA,Introduction to structure properties; basic crystallography; Normal and Reciprocal lattice; X-ray diffraction; Ewald Sphere; X-ray Characterization: X-ray diffraction (XRD) technique and analysis methods. Electron Microscopy: Scanning Electron Microscopy (SEM); Energy Dispersive X-ray Spectroscopy (EDS); Electron Backscattered Diffraction (EBSD); Electron Probe Microanalysis (EPMA); Transmission Electron Microscopy (TEM) and diffraction pattern analysis. Surface Probe Microscopy: Atomic Force Microscopy (AFM); Scanning Tunnelling Microscopy (STM); Electron Emission spectroscopies: X-ray Photoelectron Spectroscopy (XPS); Auger Electron Spectroscopy (AES); Ultraviolet Photoelectron Spectroscopy (UPS). Vibrational Spectroscopy: Raman Spectroscopy; Infra-red Spectroscopy; FTIR; Optical Techniques: Absorbance; Fluorescence; and Photoluminescence spectroscopy; Resonance techniques: Nuclear Magnetic Spectroscopy (NMR); Electron Paramagnetic Resonance (EPR); Chromatography: gas and liquid; Time of Flight (TOF) secondary ion mass spectroscopy. 
Physics,PHL609,Advanced Quantum Mechanics,3,3-0-0,None,PH600 (15%),Unit-I: Klein-Gordon equation and its drawbacks; Dirac equation; Properties of Dirac matrices; nonrelativistic reduction of Dirac equation; magnetic moment; Darwins term; Spin-Orbit coupling; Poincare transformation; Lorentz group; Covariant form of Dirac equation; Bilinear covariants; Gordon decomposition. Unit-II: Free particle solution of Dirac equation; Projection operators for energy and spin; Physical interpretation of free particle solution; Zitter bewegung; Hole theory; Charge conjugation; space reflection and time reversal symmetries of Dirac equation. Continuous systems and fields. Transition from discrete to continuous systems; Lagrangian and Hamiltonian Formulations; Noether's theorem. Unit-III: Second quantization; Equal Time Commutators; Normal Ordering; covariant quantization of electromagnetic field; Quantization of scalar; electromagnetic; and Dirac fields; Propagators for scalar; spinor and vector fields.
Physics,PHL610,Science and Technology of Thin Films,3,3-0-0,None,NA,Introduction to thin films and their relevance. Introduction to vacuum science and Technology; gas transport and pumping systems; pressure measurements. Physics of thin film deposition; adsorption; surface deposition; nucleation; growth and structure development; surface structure; role of surfaces; epitaxial growth; lattice mismatch; strain; and growth modes. Various thin film fabrication techniques: Thermal evaporation; Knudsen cell; Sputtering; E-beam evaporation; Atomic layer deposition; electrospinning; dry and wet etching; Chemical vapor deposition (CVD); sol-gel; Electrodeposition; Spray pyrolysis; spin-coating; and Langmuir-Blodgett technique; etc. Phase transformations in thin films; Overview of various properties of thin films and their relation to their microstructures.
Physics,PHL611,Applied Optics,3,3-0-0,None,NA,Brief history and basics of light: wave motion; electromagnetic waves; photons. Geometrical optics: Reflection; Refraction; Total internal reflection; lenses; prism. Physical optics: waves and wavefront; Coherence; Interference; Diffraction; Polarization; Scattering. Fourier optics: Fourier Transformation; Diffraction Theory; Propagation of light waves. Optical systems: Human Eye; Microscopes; Telescope; Laser; Light Emitting Diodes; Camera; Spectrometers; Spatial light modulators. Applications of optical techniques: Interferometers; Laser in industry; Optical imaging; Singular optics; Optical information processing; Fiber optics communication.
Liberal Arts,LAL100,Introduction to Communication Skills,2,1-1-0,None,NA,Barriers to communication: Basic concepts – Communication Models; Components of communication: Rhetoric and Argumentation Models and Strategies; Strategies for reading: Reading Methods; Skimming; Scanning; Intensive; and Extensive; Towards careful enunciation: Basics of phonetics; Techniques; common pitfalls; Making presentations: Public Speaking vs Presentations – Presentation styles; Structure and content; Persuasive Speech – Non- verbal communication; Handling group discussions: Types of group discussions; Basic structure; Time Management – Strategies; Writing for technical purposes: Fundamentals of Technical Writing – Types of Documents; Structure and Format – Common Pitfalls; Communication for workplaces: Etiquettes of Professional Communication – Situations at Workplace; Communication Ethics.
Liberal Arts,LAL101,Introduction to Finance,1,1-0-0,None,NA,Risk and Return; Time Value of Money and Net Present Value; Asset Pricing Models: CAPM and APT; Modern Portfolio Theory and Diversification; Bonds and Interest Rates; Derivatives: Futures and Options.
Liberal Arts,LAN102,Speaking & Writing Skills,0,0-0-2,None,NA,Recognising competencies: language phobia – everyday language – dismantling preconceptions; Learning words: commonly used words – word associations – idioms; Developing speaking skills: conversing – extempore; Language through literature: reading short stories – reading essays – reading op-eds; Writing skills: sentence formation – paragraphing – composition; Learning through performance: group discussion – skits.
Liberal Arts,LAN103,Professional Ethics,0,1-0-0,None,NA,Understanding Ethics: definitions and theories; Code of Conduct: honesty – integrity – rights and duties; Work ethics: teamwork –ethical decision-making – conflicts of interest; Research ethics: accountability – confidentiality – consent; Social responsibility: civic responsibilities – environmental accountability – technology and its impact. 
Liberal Arts,LAL201,Microeconomics,1,1-0-0,None,LA322 (60%); LA346 (10%),Introduction to microeconomics-scarcity; choice and opportunity cost. Demand and supply analysisbasic concepts; utility; indifference curves; consumer surplus; price elasticity of demand. Production analysis-factors of production; Law of variable proportions; returns to scale. Cost analysis-types of cost; short run and long run cost; revenue function; marginal revenue. Market structure- perfect competition; monopoly; imperfect competition and oligopoly.
Liberal Arts,LAL221,Indian Writing in English,2,2-0-0,None,LA302 (100%),Introduction to IWE: ‘Indianness’ in IWE and its interpretations; tracing the beginnings; literary Phases. Nation and Literary history: Pre-independent literature; Nationalism; Gandhi; nationalist ideals; partition Society and Caste: Literature of 1950s; Representation of social issues; Problematising caste in literature Gender and Sexuality: Women in fiction; the gender question; identity. The resurgence: IWE in the 1980s; Indian fiction as postcolonial literature; regionalism; diaspora. The contemporary: Postmillennial literature; Commercial fiction; Metro reads; Urbanisation; emerging trends.
Liberal Arts,LAL226,Experiencing the Indian University,1,1-0-0,None,LA353 (100%),Campus cultures: Universities – institutions; Competition: Anxiety – Friendship; Caste: Meritocracy – reservations.
Liberal Arts,LAL247,Applied Positive Psychology,1,1-0-0,LAL246,LA365 (100%),Meaning and purpose of applied positive psychology; Theories in applied positive psychology and character strengths- Learned optimism -PERMAH theory- LIFE Model- versions of character strengths; Characteristics of the mind that lead us to move in negative spirals- counteracting these cognitive biases; Internet based interventions and their effects - Techniques and problems related to online interventions - how to make them feasible and effective; Gratitude and closure- introduction to open memories— reframing process— grateful reappraisal; Culture and subjective well-beinginterdependent self-construal and independent self-construal— identifying the self in the culturestrategies to use these to improve subjective well-being; Buffering and building mental health— integrated findings on physical health; organizational health; and inter-personal processes- critique and future directions.
Liberal Arts,LAN249,Introduction to Understanding Psychological Disorder,2,2-0-0,None,NA,Understanding Ethics: definitions and theories; Code of Conduct: honesty – integrity – rights and duties; Work ethics: teamwork –ethical decision-making – conflicts of interest; Research ethics: accountability – confidentiality – consent; Social responsibility: civic responsibilities – environmental accountability – technology and its impact.
Liberal Arts,LAL252,Introduction to Stress and Coping,2,2-0-0,None,NA,Stress: Meaning and nature of stress; types of stress: Stress; Distress; eustress. Physiological response to stress; Hans Seyle’s General Adaptation Syndrome; Transactional theory of stress. Source of Stress: Internal factors; External factors; Systemic factors. Impact of Stress: Physical; Emotional and Behavioural level. Coping: Meaning and definition. Types of coping: A) Adaptive coping styles- Confrontive coping; Planful problem solving; seeking social support; accepting responsibility; positive reappraisal; B) Maladaptive coping styles: Distancing; Escape-Avoidance; Denial; Mental Disengagement. Stress Management techniques: Managing stress through physical skills: Simple Breathing Exercise: Deep Breathing; Exhalation Breathing; Restful Sleep; Pranayama and Yoga; Meditation; Progressive Relaxation. Managing stress through mental skills: Guided Imagery; Ventilate your Feelings; Irrational Thought Control; Reaching the Point of Satiation; The Method of Thought Substitution. Stress Management at the Behavioural Level: SMART Goals; Develop Positive Disposition; Reorientation to Work; Countering the Stress of Indecisiveness; Identification and Monitoring of Stress.
Liberal Arts,LAL731,Advanced Positive Psychology,3,3-0-0,None,LA702 (100%); LAL247 (5%),Introduction: Medical model and its differences with the strengths model. Shift from the traditional deficit approach to the strengths approach. Historical and philosophical foundations both Western and Eastern. Determinants of well-being- research; implications and areas to explore the study of Strengths: different strength classifications with focus on VIA (three/four strengths in detail). The role of negative in positive psychology: charting the domain of uneasy but necessary emotions and experiences- resilience – post traumatic growth. Positive Health- research and practice; effect of interventions. Issues in Assessment of well-being: Tools and their standardization; methodological constraints; accepted physiological and psychological indicators. Prospects; practices and prescriptions for attainment of well-being- Criticism and prospects of positive psychology - practice in clinical; organizational; health; and teaching.
Liberal Arts,LAL733,Statistical Analysis,3,3-0-0,None,MA509 (15%); MA513 (30%),Unit1: Descriptive statistics Concept of Statistics; Types: Descriptive and Inferential Statistics; Parametric and nonparametric Statistics; Level of measurement: nominal; ordinal; interval and ratio; Frequency distribution; Measures of Central tendency; Measures of Variability; Normal Distribution. Unit 2: Inferential statistics Correlation and Regression: basic aS5umptions; Correlation methods: Karl Pearson's product moment correlation; bi-serial; point-bi-serial; partial; canonical; and multiple correlation Spearman‘s rank correlation; Regression tests: simple linear regression; multiple line regression; non-linear regression; and logistic regression; mediation and moderation analysis; t-test: Independent; paired & one sample test; Analysis of Variance: one-way; two-way; and repeated measures ANOVA; ANCOVA; MANOVA MANCOVA; simple effects; main effect; and interaction effect; Post-hoc testing: LSD; Tuke HSD; Scheffe; Neuman—Keuls test; Protected ‘t-test: Some non-parametric tests: chi-square test; MannWhitney U test; Kruskal Wallis H and median test; Wilcoxon sign test; Friedman. Other: Cluster analysis; principal components analysis; path analysis; structural equation modelling; Meta-analysis; Statistical power of a test; Estimation of effect size; Analysis skills of SPSS; AMOS & jamovi (open source software). Unit-3: Test construction Scaling methods: Theories- Classical test theory; item response theory; Steps in test construction; Standard error of measurement Reliability& Validity: Test-retest-alternate forms-split half; Cronbach's alpha-KR 20-inter scorer reliabilities; content-criterion (predictive and concurrent)-construct (convergent and discriminant) validities; factors affecting reliability and validity. Item writing: General guidelines; types of items; Item analysis: Item difficulty (method of judgment; empirical method); Item discrimination (test of significance; correlational technique); Item characteristic curve; Item validity (factor analysis- exploratory; confirmatory; discriminant analysis); Norms development.
Liberal Arts,LAL734,Allied Health Studies,3,3-0-0,None,NA,Health: Knowledge and understandings Meaning and definition of Health; determinants of health; strategies that influence health; frameworks; health measurements; health equity; Global burden of disease and risk factors; Maternal and child health issues; biomedical vs biopsychosocial model; programs — solutions to global health problems; Sustainable Development Goal. Social; Behavioral factors and Health: What is Belief; attitude and value; the relationship between beliefs; attitudes and values; Influence of beliefs; attitudes; values and norms on decision making of the health behaviour; theories and models of beliefs; attitudes; values and behaviour change. Diseases: Prevention; control and management of diseases Prevention; control and management of Non-communicable Diseases; Communicable Diseases; Neglected tropical diseases; waterborne diseases; vaccine preventable diseases. Health Programme; Policy and Planning: Health policy; process and planning; Programme planning and evaluation of public health programmes; Translating research into policy and health advocacy; Current issues in Health Policy: National and global perspective; Role of non-governmental organizations in health care.
Liberal Arts,LAL735,Culture and the study of human strengths,3,3-0-0,None,NA,Introduction to human strengths and different strength classifications- Gallup; Clifton and Seligman and Peterson classifications. Eastern and Western perspectives on strengths- value systems; orientation to time and thought processes. Identification of strengths — methods and tools. Understanding the debate on culture free and culturally embedded research and practice of strengths — individual case studies. 
Mechanical Engineering,MEP102,Digital Fabrication,3,1-0.5-3,None,NA,Theory of projections; Orthographic projection; Isometric projection and perspective projection; Familiarization with 3D solid modelling (CAD) for the creation of engineering and freeform geometries; 3D Scanning using CMM and laser scanners and their applications and Preparatory activities for 3D Printing: Conversion of CAD model into a real part; stl format ant its importance; slicing; effect of part orientation; 3D printing of the part: Introduction to additive manufacturing process; conventional machining processes: turning; centering; drilling; and milling; CNC programming; Familiarization with machining processes using tabletop reconfigurable CNC machines; Familiarization with Casting; Welding; and molding and its inspection; Laser-based manufacturing processes (Demonstration of Laser cutting machine); Introduction to the concept of Digital manufacturing and industry 4.0
Mechanical Engineering,MEL211,Thermodynamics,3,2-1-0,None,MML201 (15-20%); CYL504 (15-20%),Introductory concepts and definitions: Macroscopic and microscopic point of view; system; surroundings; boundary; thermodynamics properties; thermodynamics state and equilibrium; steady state; work interaction; various forms of work; First law of thermodynamics: Quasi-static and reversible processes; Heat interaction; Adiabatic process; Zeroth law of thermodynamics; temperature; Celsius scale of temperature; ideal gas scales of temperature; properties of fluids; internal energy; enthalpy; Carnot cycle; First law analysis for a control volume/open system; steady-state and transient processes with engineering applications; Second law of thermodynamics: Kelvin-Planck’s statement; Clausius Statement and corollaries; Heat engines and refrigerators; absolute temperature scale; Second law analysis for a control volume/open system; steady-state and transient processes with engineering applications; Entropy and the Clausius inequality: Second law in terms of entropy; adiabatic-reversibleisentropic processes; entropy generation; the Gibbs equation; entropy for ideal gases; entropy change for reversible and irreversible processes; concepts of availability and exergy analysis for closed and open systems; Properties of Substances: Properties of pure substances – phase equilibrium diagrams p-v; p-T; T-s and h-s planes; dryness fraction; steam tables and Mollier diagram; Thermodynamics property relations: Maxwells relations; TdS relations; ratio of heat capacities.
